"type"|"right"|"occurrenceID_GBIF"|"rightsHolder"|"modified"|"institutionCode"|"collectionCode"|"catalogNumber"|"recordNumber"|"recordedBy"|"eventDate"|"year"|"month"|"day"|"occurrenceRemarks"|"fieldNotes"|"country"|"stateProvince"|"municipality"|"locality"|"minimumElevationInMeters"|"maximumElevationInMeters"|"verbatimLatitude"|"verbatimLongitude"|"decimalLatitude"|"decimalLongitude"|"identifiedBy"|"dateIdentified"|"identificationRemarks"|"identificationQualifier"|"typeStatus"|"scientifname"|"family"|"genus"|"specificEpithet"|"infraspecificEpithet"|"taxonRank"|"scientificNameAuthorship"|"Clado"|"fieldnumber"|"kingdom"|"phylum"|"otherCatalogNumbers"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560036"|"RB"|"2024-08-22"|"RB"|"RB"|"RB01560036"|"4242"|"C.N. Fraga"|"2024-5-1"|"2024"|"5"|"1"|"Ávore, ca. 6m. Folíolosverde discolores. Frutos castanhos com márgem esverdeado"|""|"Brasil"|"Bahia"|"Prado"|"Em torno da Lagoa Só não Vou."|"50"|""|""|""|"-17.0908333"|"-39.3244445"|"V.C. Souza & N. Ivanauskas"|"5/2024"|""|""|""|"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim"|"LEGUMINOSAE"|"Hydrochorea"|"pedicellaris"|""|"specie"|"(DC.) M.V.B.Soares, Iganci & M.P.Morim"|"Angiospermas"|""|"Plantae"|""|"RB 873005"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504890"|"RB"|"2024-05-16"|"RB"|"RB"|"RB01504890"|"1638"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Arbusto c/ cerca de 1,0 m, terrícola, semi-heliófila; folhas verdes discolores; espigas verde-claro quando em flor, verde-escuro e espessa ao frutificar"|""|"Brasil"|"Bahia"|"Prado"|"Base Serra Delta, Trilha do Macaco Prego."|"65"|"82"|""|""|"-17.1411111"|"-39.4136111"|"G.A. Queiroz & E.F. Guimarães"|"17/4/2024"|""|""|""|"Piper vicosanum Yunck."|"PIPERACEAE"|"Piper"|"vicosanum"|""|"specie"|"Yunck."|"Angiospermas"|""|"Plantae"|""|"RB 857111"
"Collection"|"Creative Commons"|"urn:catalog:RB:645179"|"RB"|"2017-10-18"|"RB"|"RB"|"RB00645179"|"861"|"V.F. Mansano"|"2011-6-15"|"2011"|"6"|"15"|"Árvore 5m, flores com cálice e corola verdes, estames bege e rosados no ápice, anteras amarelas"|""|"Brasil"|"Bahia"|"Prado"|"Fazenda Guaíra, propriedade do sr. Caliman, acesso pelo lado esquerdo da estrada Itamarajú / Prado, km 21 logo após o Parque Nacional do Descobrimento, 10km de estrada de terra."|""|""|""|""|"-17.1347222"|"-39.3141667"|"E. R. de Souza"|"21/11/2012"|""|""|""|"Calliandra bella Benth."|"LEGUMINOSAE"|"Calliandra"|"bella"|""|"specie"|"Benth."|"Angiospermas"|""|"Plantae"|""|"RB 512485"
"Collection"|"Creative Commons"|"urn:catalog:RB:592249"|"RB"|"2017-10-19"|"RB"|"RB"|"RB00592249"|"1653"|"Matos, F.B."|"2009-6-10"|"2009"|"6"|"10"|"Árvore ca. 2m de altura. Folhas discolores. Nervuras inconspícuas."|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Local alterado."|"100 m"|""|""|""|"-17.1833333"|"-39.3333333"|"M.F. Freitas"|"7/2009"|""|""|""|"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult."|"PRIMULACEAE"|"Myrsine"|"coriacea"|""|"specie"|"(Sw.) R.Br. ex Roem. & Schult."|"Angiospermas"|""|"Plantae"|""|"RB 499154"
"Collection"|"Creative Commons"|"urn:catalog:RB:757828"|"RB"|"2018-04-05"|"RB"|"RB"|"RB00757828"|"224"|"L. Daneu"|"2009-11-3"|"2009"|"11"|"3"|"Arbusto ca. 5m alt. Folhas verdes-brilhantes com a face inferior opaca. Flores amarelas e botões amarronzados"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Entrada à esquerda no km8 da estrada principal que atravessa o Parque."|""|""|""|""|"-17.1833333"|"-39.3333333"|""|"2018"|""|""|""|"Ouratea"|"OCHNACEAE"|"Ouratea"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 567466"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551695"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551695"|"9027"|"P. Labiak"|"2024-4-26"|"2024"|"4"|"26"|"Terrestre."|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora."|"70"|""|""|""|"-17.1166667"|"-39.3294445"|"P. Labiak"|"4/2024"|""|""|""|"Cyclodium heterodon (Schrad.) T.Moore"|"DRYOPTERIDACEAE"|"Cyclodium"|"heterodon"|""|"specie"|"(Schrad.) T.Moore"|"Samambaias e Licófitas"|""|"Plantae"|""|"RB 869811"
"Collection"|"Creative Commons"|"urn:catalog:RB:1544373"|"RB"|"2024-06-12"|"RB"|"RB"|"RB01544373"|"243"|"L. John"|"2024-5-16"|"2024"|"5"|"16"|"Caule acasatanhado, pecíolo acastanhado, folhas verdes, inflorescencia avermelhadas, receptáculoavermelhado e frutos azulados a negros."|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gindiba."|"90"|""|""|""|"-17.0552778"|"-39.3302778"|"L. John"|"16/5/2024"|""|""|""|"Ouratea"|"OCHNACEAE"|"Ouratea"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 868635"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551701"|"RB"|"2024-07-25"|"RB"|"RB"|"RB01551701"|"9033"|"P. Labiak"|"2024-4-26"|"2024"|"4"|"26"|"Herbácea à margem do riacho."|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora."|"70"|""|""|""|"-17.1166667"|"-39.3294445"|"V.C. Souza & N. Ivanauskas"|"5/2024"|""|""|""|"Hypolytrum bullatum C.B.Clarke"|"CYPERACEAE"|"Hypolytrum"|"bullatum"|""|"specie"|"C.B.Clarke"|"Angiospermas"|""|"Plantae"|""|"RB 869817"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560080"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01560080"|"4285"|"C.N. Fraga"|"2024-5-3"|"2024"|"5"|"3"|"Terrestre, com pseudobulbos verde escuros. Folhas verde escuras na face adaxial. Flores com sépalas e pétalas verde claro, com máculos vinosas, labelo branco com ápice do calo rosado"|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova, próximo a entrada da Trilha 2 do Programa Monitora."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"Paradisanthus bahiensis Rchb.f."|"ORCHIDACEAE"|"Paradisanthus"|"bahiensis"|""|"specie"|"Rchb.f."|"Angiospermas"|""|"Plantae"|""|"RB 873048"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551646"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551646"|"8979"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Epífita."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|"P. Labiak"|"4/2024"|""|""|""|"Nephrolepis rivularis (Vahl) Mett. ex Krug"|"NEPHROLEPIDACEAE"|"Nephrolepis"|"rivularis"|""|"specie"|"(Vahl) Mett. ex Krug"|"Samambaias e Licófitas"|""|"Plantae"|""|"RB 869763"
"Collection"|"Creative Commons"|"urn:catalog:RB:922313"|"RB"|"2015-01-29"|"RB"|"RB"|"RB00922313"|"904"|"G.S. Siqueira"|"2013-10-27"|"2013"|"10"|"27"|"Palmeira. Terrestre. Fruto maduro preto. Fruto imaturo verde. Altura total 1,2m. Localização: bem ornamental."|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|""|""|""|""|"-17.2502777"|"-39.4530556"|""|""|""|""|""|"Geonoma"|"ARECACEAE"|"Geonoma"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 616300"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504898"|"RB"|"2023-10-31"|"RB"|"RB"|"RB01504898"|"1646"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Arvoreta c/ cerca de 3,0 m, terrícola, semi-heliófila, ocasional; folhas verdes asperas discolores, face abaxial verde-escuro, face abaxial ferrugínea; frutos alaranjados, acinentados quando passados"|""|"Brasil"|"Bahia"|"Prado"|"Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta."|"80"|"100"|""|""|"-17.1230556"|"-39.3841666"|""|""|""|""|""|"DILLENIACEAE"|"DILLENIACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 857119"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504868"|"RB"|"2024-05-16"|"RB"|"RB"|"RB01504868"|"1617"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Arbusto c/ cerca 1,5 m; folhas verdes discolores; espigas c/ frutos verdes"|""|"Brasil"|"Bahia"|"Prado"|"Base Serra Delta, Trilha do Macaco Prego."|"65"|"82"|""|""|"-17.1411111"|"-39.4136111"|"E.F. Guimarães"|"2024"|""|""|""|"Piper anisum (Spreng.) Angely"|"PIPERACEAE"|"Piper"|"anisum"|""|"specie"|"(Spreng.) Angely"|"Angiospermas"|""|"Plantae"|""|"RB 857089"
"Collection"|"Creative Commons"|"urn:catalog:RB:843793"|"RB"|"2014-07-08"|"RB"|"RB"|"RB00843793"|"907"|"G.S. Siqueira"|"2013-10-27"|"2013"|"10"|"27"|"Terrestre, porte arbustivo 2m, flor roxa"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|""|""|""|""|"-17.0558333"|"-39.3386111"|""|""|""|""|""|"Psychotria"|"RUBIACEAE"|"Psychotria"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 595203"
"Collection"|"Creative Commons"|"urn:catalog:RB:845491"|"RB"|"2014-07-08"|"RB"|"RB"|"RB00845491"|"909"|"G.S. Siqueira"|"2013-10-27"|"2013"|"10"|"27"|"Terrestre, porte herbáceo, 1,5m"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Perto da ponte que atravessa o parque."|""|""|""|""|"-17.0558333"|"-39.3386111"|"G.S. Siqueira"|"1/11/2013"|""|""|""|"Cyathea phalerata Mart."|"CYATHEACEAE"|"Cyathea"|"phalerata"|""|"specie"|"Mart."|"Samambaias e Licófitas"|""|"Plantae"|""|"RB 595641"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551634"|"RB"|"2024-07-24"|"RB"|"RB"|"RB01551634"|"8967"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Arbusto escandente 3 m. Flores brancas."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|"V.C. Souza & N. Ivanauskas"|"5/2024"|""|""|""|"Lantana undulata Schrank"|"VERBENACEAE"|"Lantana"|"undulata"|""|"specie"|"Schrank"|"Angiospermas"|""|"Plantae"|""|"RB 869751"
"Collection"|"Creative Commons"|"urn:catalog:RB:588455"|"RB"|"2017-10-19"|"RB"|"RB"|"RB00588455"|"1714"|"Matos,F.B."|"2009-6-12"|"2009"|"6"|"12"|"Erva terrestre."|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento.Mussununga arbórea;entrada a direita no km 18 da estrada principal que atravessa o Parque."|"100m"|""|""|""|"-17.1833333"|"-39.3333333"|"C.Silva"|"16/2/2012"|""|""|""|"Ichnanthus riedelii (Trin.) Döll"|"POACEAE"|"Ichnanthus"|"riedelii"|""|"specie"|"(Trin.) Döll"|"Angiospermas"|""|"Plantae"|""|"RB 496970"
"Collection"|"Creative Commons"|"urn:catalog:RB:737779"|"RB"|"2017-10-14"|"RB"|"RB"|"RB00737779"|"209"|"L. Daneu"|"2009-11-3"|"2009"|"11"|"3"|"Erva terrestre. Folhas verdes-discolores. Flor amarela"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Entrada à esquerda no km 8 da estrada principal que atravessa o Parque."|"150"|""|""|""|"-17.1833333"|"-39.3333333"|"J.M.A. Braga"|"2/6/2014"|""|""|""|"Heliconia richardiana Miq."|"HELICONIACEAE"|"Heliconia"|"richardiana"|""|"specie"|"Miq."|"Angiospermas"|""|"Plantae"|""|"RB 559624"
"Collection"|"Creative Commons"|"urn:catalog:RB:747760"|"RB"|"2017-10-14"|"RB"|"RB"|"RB00747760"|"202"|"L. Daneu"|"2009-11-3"|"2009"|"11"|"3"|"Liana na borda da mata. Folhas verdes-discolores. Frutos roxos"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Entrada à esquerda no km 8 da estrada que atravessa o Parque."|"150"|""|""|""|"-17.1833333"|"-39.3333333"|"R. Perdiz"|"2013"|""|""|""|"Paullinia revoluta Radlk."|"SAPINDACEAE"|"Paullinia"|"revoluta"|""|"specie"|"Radlk."|"Angiospermas"|""|"Plantae"|""|"RB 563832"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560039"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01560039"|"4245"|"C.N. Fraga"|"2024-5-1"|"2024"|"5"|"1"|"Liana. Folhas verde brilhosas, márgem undulada. Frutos membranáceos, com sépalas persistentes castanho amarelado ao redor. Sementes com arilo branco"|""|"Brasil"|"Bahia"|"Prado"|"Em torno da Lagoa Só não Vou."|"50"|""|""|""|"-17.0908333"|"-39.3244445"|""|""|""|""|""|"Davilla undulata Fraga & Stehmann"|"DILLENIACEAE"|"Davilla"|"undulata"|""|"specie"|"Fraga & Stehmann"|"Angiospermas"|""|"Plantae"|""|"RB 873008"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551441"|"RB"|"2024-08-28"|"RB"|"RB"|"RB01551441"|"5705"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 22,5 m, estéril. Placa 94."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Leste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|"H. Medeiros"|"26/8/2024"|""|""|""|"Arapatiella psilophylla (Harms) R.S.Cowan"|"LEGUMINOSAE"|"Arapatiella"|"psilophylla"|""|"specie"|"(Harms) R.S.Cowan"|"Angiospermas"|""|"Plantae"|""|"RB 869583"
"Collection"|"Creative Commons"|"urn:catalog:RB:739453"|"RB"|"2017-10-14"|"RB"|"RB"|"RB00739453"|"206"|"L. Daneu"|"2009-11-3"|"2009"|"11"|"3"|"Arvoreta ca. 3m alt. Folhas verde - escura com a face inferior opaca. Frutos amarronzados"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Entrada à esquerda no km 8 da estrada principal que atravessa o Parque."|"150"|""|""|""|"-17.1833333"|"-39.3333333"|"R. Goldenberg"|"2015"|""|""|""|"Miconia albicans (Sw.) Steud."|"MELASTOMATACEAE"|"Miconia"|"albicans"|""|"specie"|"(Sw.) Steud."|"Angiospermas"|""|"Plantae"|""|"RB 560956"
"Collection"|"Creative Commons"|"urn:catalog:RB:721894"|"RB"|"2017-10-19"|"RB"|"RB"|"RB00721894"|"120"|"G.M. Carvalho"|"2009-11-7"|"2009"|"11"|"7"|"Arbusto ca 3m."|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento ."|"100 m"|""|""|""|"-17.1833333"|"-39.3333333"|"M. Gomes"|"27/1/2014"|""|""|""|"Chiococca nitida Benth."|"RUBIACEAE"|"Chiococca"|"nitida"|""|"specie"|"Benth."|"Angiospermas"|""|"Plantae"|""|"RB 554127"
"Collection"|"Creative Commons"|"urn:catalog:RB:843826"|"RB"|"2014-07-08"|"RB"|"RB"|"RB00843826"|"901"|"G.S. Siqueira"|"2013-10-26"|"2013"|"10"|"26"|"Terrestre, porte arbóreo 4m, flor branca, fruto imaturo avermelhado"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Estrada próximo a Torre."|""|""|""|""|"-17.0927777"|"-39.3283334"|"G.S. Siqueira"|"30/10/2013"|""|""|""|"Hancornia speciosa Gomes"|"APOCYNACEAE"|"Hancornia"|"speciosa"|""|"specie"|"Gomes"|"Angiospermas"|""|"Plantae"|""|"RB 595220"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560022"|"RB"|"2024-08-27"|"RB"|"RB"|"RB01560022"|"4228"|"C.N. Fraga"|"2024-4-29"|"2024"|"4"|"29"|"Epífita em fuste da árvores. Folhas verde brilhosas, folha féril recoberta na face abaxial por esporângios negros"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Juerana."|"90"|""|""|""|"-17.1338889"|"-39.3325000"|"P. Labiak"|"5/2024"|""|""|""|"Elaphoglossum luridum (Fée) Christ"|"DRYOPTERIDACEAE"|"Elaphoglossum"|"luridum"|""|"specie"|"(Fée) Christ"|"Samambaias e Licófitas"|""|"Plantae"|""|"RB 872991"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560068"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01560068"|"4273"|"C.N. Fraga"|"2024-5-3"|"2024"|"5"|"3"|"Erva terrestre. Folhas verde discolores. Flores com sépalas verd e pétalas branco rosadas"|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova, próximo a entrada da Trilha 2 do Programa Monitora."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"Sauvagesia erecta L."|"OCHNACEAE"|"Sauvagesia"|"erecta"|""|"specie"|"L."|"Angiospermas"|""|"Plantae"|""|"RB 873036"
"Collection"|"Creative Commons"|"urn:catalog:RB:593901"|"RB"|"2017-10-18"|"RB"|"RB"|"RB00593901"|"1698"|"F. B. Matos "|"2009-6-11"|"2009"|"6"|"11"|"Folhas levemente discolores, brilhantes em ambos os lados. Frutos imaturos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Entrada a direita no km 18 da estrada principal que atravessa o Parque."|"100 m."|""|""|""|"-17.1833333"|"-39.3333333"|"J. G. Jardim"|"7/2009"|""|""|""|"Chiococca alba (L.) Hitchc."|"RUBIACEAE"|"Chiococca"|"alba"|""|"specie"|"(L.) Hitchc."|"Angiospermas"|""|"Plantae"|""|"RB 500522"
"Collection"|"Creative Commons"|"urn:catalog:RB:845530"|"RB"|"2014-09-11"|"RB"|"RB"|"RB00845530"|"906"|"G.S. Siqueira"|"2013-10-27"|"2013"|"10"|"27"|"Trepadeira, porte herbáceo; espádice verde"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento."|""|""|""|""|"-17.1450000"|"-39.4202778"|"G.S. Siqueira"|"1/11/2013"|""|""|""|"Evodianthus funifer (Poit.) Lindm."|"CYCLANTHACEAE"|"Evodianthus"|"funifer"|""|"specie"|"(Poit.) Lindm."|"Angiospermas"|""|"Plantae"|""|"RB 595664"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551383"|"RB"|"2024-08-28"|"RB"|"RB"|"RB01551383"|"5648"|"H. Medeiros"|"2024-4-29"|"2024"|"4"|"29"|"Árvore 15,9 m, estéril. Placa 75."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|"H. Medeiros"|"27/8/2024"|""|""|""|"Brosimum rubescens Taub."|"MORACEAE"|"Brosimum"|"rubescens"|""|"specie"|"Taub."|"Angiospermas"|""|"Plantae"|""|"RB 869526"
"Collection"|"Creative Commons"|"urn:catalog:RB:747757"|"RB"|"2017-10-14"|"RB"|"RB"|"RB00747757"|"196"|"L. Daneu"|"2009-11-3"|"2009"|"11"|"3"|"Arbusto ca. 2,5m alt. Folhas verdes-brilhantes com a face inferior opaca. Frutos imaturos amarronzados"|""|"Brasil"|"Bahia"|"Prado"|"Parque Nacional do Descobrimento. Entada à esquerda no km 8 da estrada principal que atravessa o Parque."|"150"|""|""|""|"-17.1833333"|"-39.3333333"|"R. Perdiz"|"2013"|""|""|""|"Cupania rugosa Radlk."|"SAPINDACEAE"|"Cupania"|"rugosa"|""|"specie"|"Radlk."|"Angiospermas"|""|"Plantae"|""|"RB 563831"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551491"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551491"|"5754"|"H. Medeiros"|"2024-5-2"|"2024"|"5"|"2"|"Árvore 16,8 m, estéril. Placa 282."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Oeste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"MYRTACEAE"|"MYRTACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869632"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551636"|"RB"|"2024-07-24"|"RB"|"RB"|"RB01551636"|"8969"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Arbusto 50 cm. Flores vermelhas a alaranjadas."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|"V.C. Souza & N. Ivanauskas"|"5/2024"|""|""|""|"Lantana camara L."|"VERBENACEAE"|"Lantana"|"camara"|""|"specie"|"L."|"Angiospermas"|""|"Plantae"|""|"RB 869753"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551763"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551763"|"9095"|"P. Labiak"|"2024-5-4"|"2024"|"5"|"4"|"Árvore 12 m. Frutos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova. Próximo à entrada da Trilha 2 do Programa Monitora."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|"P. Labiak"|"5/2024"|""|""|""|"Hortia arborea Engl."|"RUTACEAE"|"Hortia"|"arborea"|""|"specie"|"Engl."|"Angiospermas"|""|"Plantae"|""|"RB 869879"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559992"|"RB"|"2024-08-27"|"RB"|"RB"|"RB01559992"|"4198"|"C.N. Fraga"|"2024-4-26"|"2024"|"4"|"26"|"Hemiepífita, Folhas verde discolores. Inflorescência de espata verde, espádice verde nas flores femininas e castanho nas flores masculinas"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa de Monitoramento da Biodiversidade (Trilha Queixada)."|"70"|""|""|""|"-17.1166667"|"-39.3294445"|"V.C. Souza; N. Ivanauskas"|"5/2024"|""|""|""|"Philodendron rudgeanum Schott"|"ARACEAE"|"Philodendron"|"rudgeanum"|""|"specie"|"Schott"|"Angiospermas"|""|"Plantae"|""|"RB 872961"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560028"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01560028"|"4234"|"C.N. Fraga"|"2024-4-29"|"2024"|"4"|"29"|"Árvore ca. 15m. Frutos verdes"|""|"Brasil"|"Bahia"|"Prado"|"Trilha da Gameleira."|"90"|""|""|""|"-17.1338889"|"-39.3325000"|""|""|""|""|""|"Dialium guianense (Aubl.) Sandwith"|"LEGUMINOSAE"|"Dialium"|"guianense"|""|"specie"|"(Aubl.) Sandwith"|"Angiospermas"|""|"Plantae"|""|"RB 872997"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560006"|"RB"|"2024-08-22"|"RB"|"RB"|"RB01560006"|"4212"|"C.N. Fraga"|"2024-4-26"|"2024"|"4"|"26"|"Arvore, ca. 6m. Flores com ov´rio verde, estames branco-amarelados, pétalas brancas"|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa de Monitoramento da Biodiversidade (Trilha Queixada)."|"70"|""|""|""|"-17.1166667"|"-39.3294445"|"R. Goldenberg"|"5/2024"|""|""|""|"Miconia mirabilis (Aubl.) L.O.Williams"|"MELASTOMATACEAE"|"Miconia"|"mirabilis"|""|"specie"|"(Aubl.) L.O.Williams"|"Angiospermas"|""|"Plantae"|""|"RB 872975"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504889"|"RB"|"2024-05-16"|"RB"|"RB"|"RB01504889"|"1637"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Arbusto c/ cerca de 1,8 m, terrícola, semi-heliófila; folhas verdes discolores; espigas verdes"|""|"Brasil"|"Bahia"|"Prado"|"Base Serra Delta, Trilha do Macaco Prego."|"65"|"82"|""|""|"-17.1411111"|"-39.4136111"|"E.F. Guimarães"|"2024"|""|""|""|"Piper aduncum L."|"PIPERACEAE"|"Piper"|"aduncum"|""|"specie"|"L."|"Angiospermas"|""|"Plantae"|""|"RB 857110"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551421"|"RB"|"2024-09-11"|"RB"|"RB"|"RB01551421"|"5685"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 15,1 metros, frutos elípticos imaturos verdes. Placa 74."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|"A. Stadnik"|"11/9/2024"|""|""|""|"Eugenia bahiensis DC."|"MYRTACEAE"|"Eugenia"|"bahiensis"|""|"specie"|"DC."|"Angiospermas"|""|"Plantae"|""|"RB 869563"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504899"|"RB"|"2023-10-31"|"RB"|"RB"|"RB01504899"|"1647"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Erva ereta c/ cerca de 0,5 m, terrícola, heliófila, comum; flores c/ capítulos alvacentos"|""|"Brasil"|"Bahia"|"Prado"|"Lagoa Só Não Vou, ao longo da estrada acesso até a base do mirante."|"50"|"60"|""|""|"-17.0908333"|"-39.3252778"|"Mario Gomes"|"10/10/2023"|""|""|""|"Baccharis myriocephala DC."|"ASTERACEAE"|"Baccharis"|"myriocephala"|""|"specie"|"DC."|"Angiospermas"|""|"Plantae"|""|"RB 857120"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551379"|"RB"|"2024-09-16"|"RB"|"RB"|"RB01551379"|"5644"|"H. Medeiros"|"2024-4-29"|"2024"|"4"|"29"|"Árvore 13,8 m, estéril. Placa 3."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|"A. Stadnik"|"11/9/2024"|""|""|""|"Myrcia raminfinita L.Marinho & E.Lucas"|"MYRTACEAE"|"Myrcia"|"raminfinita"|""|"specie"|"L.Marinho & E.Lucas"|"Angiospermas"|""|"Plantae"|""|"RB 869522"
