datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited	isolatedfrom	isolator	isolationmethod	conditionsforgrowth	geneticallymodified	genotype	mutant	race	alternatestate	strainproperties	strainapplications	formofsupply	restrictions	biologicalrisks	pathogenicity
2024-05-05T16:50:48	PreservedSpecimen	Brasil	Bahia	NBC	NL-BOTANY	U.1082556	Plantae				Annonaceae	Unonopsis	bahiensis		Unonopsis bahiensis	Maas & Orava		1994	04	06	Carvalho AMV de; Amorim AM; Sant'Ana SC da; Jardim JG	Carvalho, AMV de; Amorim, AM; Sant'Ana, SC da; Jardim, JG 4472				Maas PJM; Westra LYT				Southern America		Bahia: Municipal de Porto Seguro. Reserva de Brasil Holanda de Ind. S/A. Entrada no Km 22 da Rod. Eunapólis/P. Seguro. Ca 9,5 km na entrada.	-39.321833	-16.4575													<nO>Habitat: Mata higrófila Sul Baiana. Mata perturbada.Hygrophilous forest of S Bahia. Disturbed forest.</nO>	NL-U1082556 U1082556																				
2024-05-05T16:50:48	PreservedSpecimen	Brasil		NBC	NL-BOTANY	U.1082589	Plantae				Annonaceae	Unonopsis	bahiensis		Unonopsis bahiensis	Maas & Orava		1993	10	22	Thomas WW; et al.	Thomas, WW; et al. 10146				Maas PJM; Westra LYT				Southern America		Bahía: Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at Km 18 E of Itamaraju on road to Prado, 8 km fr	-39.333333	-17.183333														NL-U1082589 U1082589																				
2009-11-04T13:58:00	PreservedSpecimen	Brasil	Bahia	MO	MO	100225584	Plantae				Euphorbiaceae	Actinostemon	gardneri		Actinostemon gardneri	(Müll. Arg.) Pax		1993	10	22	W. Wayt Thomas	10097				G.L. Webster	1994			South America		Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at km 18 east of Itamaraju on road to Prado, 8 km from entrance.	-39.3333333	-17.1833333									1					MO0101544112																				
2024-05-05T16:50:48	PreservedSpecimen	Brasil	Bahia	NBC	NL-BOTANY	U.1660756	Plantae				Annonaceae	Ephedranthus	dimerus		Ephedranthus dimerus	J.C.Lopes, Chatrou & Mello-Silva		1993	10	22	Thomas WW; et al.	Thomas, WW; et al. 10132				Maas PJM	2012	12	01	Southern America		Brazil, Bahia, Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A., thentrance at km 18 E of Itamaraju on road to Prado, 8 km from entrance	-39.333333	-17.183333				0m										NL-U1660756 U1660756																				
2015-08-24T13:25:00	PreservedSpecimen	Brasil	Bahia	MO	MO	100176441	Plantae				Passifloraceae	Passiflora	rhamnifolia		Passiflora rhamnifolia	Mast.		1994	4	7	Jomar G. Jardim|André M. de Carvalho|André M. Amorim|S.C. Snt' Ana|C.F. Moura Delphim	393				A. C. Mezzonato (R)	2015			South America	Porto Seguro	Mun. de Proto Seguro. Reserva da Brasil Holanda de Industrias S/A. Entrada no Km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5 Km na entrada. Mata Hogropfila sul baiana.	-39.5166667	-16.45									1																									
2023-12-20T16:00:35	PreservedSpecimen	Brasil	Bahia	USP	SPF	164560	Plantae				Lauraceae	Ocotea	magnilimba		Ocotea magnilimba	Kosterm.		1994	04	06	Carvalho, AMV	4494				Moraes, PLR	2010	04			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.325278	-16.4625														SPF00164560																				
2023-12-20T15:54:33	PreservedSpecimen	Brasil	Bahia	USP	SPF	205904	Plantae				Apocynaceae	Ditassa			Ditassa			1994	04	07	Jardim, JG	395									Porto Seguro	Reserva da Brasil Holanda de Industrias S/A. Entrada no Km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5 km na entrada.	-39.516667	-16.4625														SPF00205904																				
2023-12-20T16:08:15	PreservedSpecimen	Brasil	Bahia	USP	SPF	90859	Plantae				Rutaceae	Galipea	revoluta		Galipea revoluta	Pirani	paratype	1994	04	07	Jardim, JG	403				Pirani, JR	2004				Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A, Entrada no km 22 da Rod. Eunápolis / P. Seguro. Ca. 9,5 km da entrada. Mata secundária (capoeira). Mata perturbada.	-39.325278	-16.4625													<nO>Arbustos com ca. 4,5m de altura. Folhas concolores verdes brilhantes. Flores alvas e cálice verdes.</nO>	SPF00090859																				
2024-01-30T15:19:39	PreservedSpecimen	Brasil	Bahia	USP	SPF	171444	Plantae				Boraginaceae	Heliotropium	funkiae		Heliotropium funkiae	Feuillet		1993	10	22	Thomas, WW	10111				Pirani, JR	2023	01			Prado	Reserva Florestal da Brasil de Holanda Industrias SA.	-39.333333	-17.183333														SPF00171444																				
2023-12-20T15:56:35	PreservedSpecimen	Brasil	Bahia	USP	SPF	170374	Plantae				Bignoniaceae	Mansoa			Mansoa			1993	10	22	Thomas, WW	10101									Prado	Reserva Florestal da Brasil de Holanda Industrias S.A; the entrance at km 18 E of Itamaraju on road to Prado, 8km from entrance.	-39.333333	-17.183333													<nO>Liana in canopy; leaves shiny green above, shiny yellow-green beneath; Fl. bright pale purple.; Southern Bahian moisty forest #?#Tabuleiro#?#</nO>	SPF00170374																				
2023-12-20T16:00:33	PreservedSpecimen	Brasil	Bahia	USP	SPF	164546	Plantae				Lauraceae	Ocotea	daphnifolia		Ocotea daphnifolia	(Meisn.) Mez		1993	10	22	Thomas, WW	s.n.				Assis, LCS	2004	07			Prado	Reserva Florestal da Brasil de Holanda Indústrias S.A.	-39.333333	-17.183333														SPF00164546																				
2023-12-20T16:09:30	PreservedSpecimen	Brasil	Bahia	USP	SPF	234326	Plantae				Smilacaceae	Smilax			Smilax			1993	10	22	Thomas, WW	10104									Prado	Reserva Florestal da Brasil de Holanda Indústrias S.A.	-39.333333	-17.183333														SPF00234326																				
2024-01-30T15:22:29	PreservedSpecimen	Brasil	Bahia	USP	SPF	232331	Plantae				Marantaceae	Stromanthe	bahiensis		Stromanthe bahiensis	Yosh.-Arns, Mayo & J.M.A.Braga		1994	04	06	Carvalho, AMV	4502				Luna, NKM	2018	04			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.325278	-16.4625														SPF00232331																				
2023-12-20T16:00:53	PreservedSpecimen	Brasil	Bahia	USP	SPF	142221	Plantae				Leguminosae	Calliandra	bella		Calliandra bella	Benth.		2000	05	16	Fiaschi, P	264				Souza, ER	2012	11			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.0647010803223	-16.4496994018555	68835													SPF00142221																				
2023-12-20T16:00:00	PreservedSpecimen	Brasil	Bahia	USP	SPF	143038	Plantae				Hypericaceae	Vismia	pentagyna		Vismia pentagyna	(Spreng.) Ewan		2000	05	16	Pirani, JR	4717				Marinho, L	2014	08			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.0647010803223	-16.4496994018555	68835													SPF00143038																				
2023-12-20T16:00:25	PreservedSpecimen	Brasil	Bahia	USP	SPF	143040	Plantae				Lauraceae	Aniba	intermedia		Aniba intermedia	(Meisn.) Mez		2000	05	16	Pirani, JR	4716				Moraes, PLR	2010	04			Porto Seguro	Reserva Florestal da Brasil Holanda.	-39.0647010803223	-16.4496994018555	68835													SPF00143040																				
2024-01-30T15:21:57	PreservedSpecimen	Brasil	Bahia	USP	SPF	232306	Plantae				Loranthaceae	Struthanthus			Struthanthus			1994	04	06	Carvalho, AMV	4447									Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.325278	-16.4625														SPF00232306																				
2023-12-20T16:00:35	PreservedSpecimen	Brasil	Bahia	USP	SPF	234200	Plantae				Lauraceae	Ocotea	magnilimba		Ocotea magnilimba	Kosterm.		1994	04	06	Carvalho, AMV	4494				Moraes, PLR	2010	04			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.325278	-16.4625														SPF00234200																				
2023-12-20T15:54:58	PreservedSpecimen	Brasil	Bahia	USP	SPF	206036	Plantae				Apocynaceae	Rauvolfia			Rauvolfia			1993	10	22	Thomas, WW	10116				Castello, ACD	2019	04			Prado	Reserva Florestal da brasil de Holanda Industrias S.A.; The entrance at Km 18 east of Itamaraju on road to Prado, 8 Km from entrance.	-39.333333	-17.183333														SPF00206036																				
2023-12-20T16:06:49	PreservedSpecimen	Brasil	Bahia	USP	SPF	143066	Plantae				Polygalaceae	Polygala	grandifolia		Polygala grandifolia	A.St.-Hil. & Moq.		2000	05	16	Pirani, JR	4718				Pirani, JR	2001				Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.0647010803223	-16.4496994018555	68835													SPF00143066																				
2023-12-20T16:07:41	PreservedSpecimen	Brasil	Bahia	USP	SPF	141956	Plantae				Rubiaceae	Palicourea	guianensis		Palicourea guianensis	Aubl.		2000	05	16	Fiaschi, P	267				Manão, CYG	2012	10			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.0647010803223	-16.4496994018555	68835													SPF00141956																				
2023-12-20T16:08:24	PreservedSpecimen	Brasil	Bahia	USP	SPF	143016	Plantae				Rutaceae	Rauia			Rauia			2000	05	16	Pirani, JR	4714									Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A. Ramo vicinal da Rodovia de Eunápolis para Porto Seguro, na altura do km 22. Acesso por Vera Cruz, ca. 15 km a partir da Rodovia. Mata Pluvial sul-baiana, perturbada. No interior da mata.	-39.0647010803223	-16.4496994018555	68835												<nO>Arvoreta 2m alt., pouco ramificada, pouco comum. Folhas opacas verde-escuras. Cálice verde, corola, estames e estaminódios alvos.</nO>	SPF00143016																				
2023-12-20T15:55:13	PreservedSpecimen	Brasil	Bahia	USP	SPF	143598	Plantae				Araliaceae	Schefflera	morototoni		Schefflera morototoni	(Aubl.) Maguire, Steyerm. & Frodin		2000	05	16	Fiaschi, P	268				Fiaschi, P	2000	05			Porto Seguro	Reserva Florestal Brasil-Holanda.	-39.0647010803223	-16.4496994018555	68835													SPF00143598																				
2023-12-20T16:04:17	PreservedSpecimen	Brasil	Bahia	USP	SPF	143054	Plantae				Monimiaceae	Mollinedia	lamprophylla		Mollinedia lamprophylla	Perkins		2000	05	16	Pirani, JR	4720				Lírio, EJ	2018				Porto Seguro	Reserva Florestal do Brasil Holanda. Ramo vicinal da Rod. de Eunápolis para Porto Seguro, na altura do km 22. Acesso por Vera Cruz, ca. 15 km a partir da rodovia.	-39.0647010803223	-16.4496994018555	68835													SPF00143054																				
2024-01-30T15:21:17	PreservedSpecimen	Brasil	Bahia	USP	SPF	226257	Plantae				Leguminosae	Arapatiella			Arapatiella			1994	04	07	Jardim, JG	408									Porto Seguro	Reserva da Brasil Holanda de Indústrias SA. Entrada no km 22 da Rod. Eunápolis - P. Seguro. Ca. 9.5 km da entrada.	-39.325278	-16.4625														SPF00226257																				
2024-01-30T15:20:51	PreservedSpecimen	Brasil	Bahia	USP	SPF	230263	Plantae				Euphorbiaceae	Croton	sincorensis		Croton sincorensis	Mart. ex Müll.Arg.		1994	04	07	Jardim, JG	381				Pereira, APN	2020	01			Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.325278	-16.4625														SPF00230263																				
2023-12-20T15:54:18	PreservedSpecimen	Brasil	Bahia	USP	SPF	215388	Plantae				Annonaceae	Ephedranthus	dimerus		Ephedranthus dimerus	J.C.Lopes, Chatrou & Mello-Silva	paratype	1993	10	22	Thomas, WW	10132				Lopes, JC					Prado	Reserva Florestal da Brasil de Holanda Industrias.	-39.333333	-17.183333														SPF00215388																				
2024-01-30T15:20:45	PreservedSpecimen	Brasil	Bahia	USP	SPF	230295	Plantae				Euphorbiaceae							1994	04	06	Carvalho, AMV	4503									Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A	-39.516667	-16.4625														SPF00230295																				
2023-12-20T16:08:15	PreservedSpecimen	Brasil	Bahia	USP	SPF	90860	Plantae				Rutaceae	Galipea	revoluta		Galipea revoluta	Pirani	holotype	1994	04	07	Jardim, JG; Carvalho, AMV; Amorim, AMA; Jardim, JG; Sant'Ana, S; Delphim, CFM	415				Pirani, JR	1994				Porto Seguro	Reserva da Brasil Holanda de Indústrias S/A, Entrada no km 22 da Rod. Eunápolis / P. Seguro. Ca. 9,5 km da entrada. Mata secundária (capoeira). Mata perturbada.	-39.325278	-16.4625													<nO>Flores em álcool 70.; Arbustos com ca. 3m de altura. Folhas verdes brilhantes na face superior e face inferior mais clara. Flores brancas e cálice esverdeado. Assemelha-se à coleta nº403.</nO>	SPF00090860																				
2024-01-30T15:21:16	PreservedSpecimen	Brasil	Bahia	USP	SPF	232334	Plantae				Leguminosae							1993	10	22	Thomas, WW	10087									Prado	Reserva Florestal da Brasil de Holanda de Indústrias SA.	-39.333333	-17.183333														SPF00232334																				
2023-05-17T15:32:38	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	031897	Plantae	Dicotyledon			Primulaceae	Cybianthus	densiflorus		Cybianthus densiflorus	Miq.		1994	04	06	Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG	4465				Pipoply, J	1996			Southern America		Reserva da Brasil Holanda de Ind. S/A. Estrada no Km 22 da Rod. Eunapólis/ P.Seguro. Ca. 9.5km na estrada.	-39.325278	-16.4625													<nO>Com ca. 4m de altura. Folhas discolores com face inferior mais clara. Flores alvacentas, cremes.; Mata Higrófila Sul Baiana. Mata pertubada.</nO>																					
2023-05-17T15:34:29	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	034880	Plantae	Fern			Dryopteridaceae	Cyclodium	heterodon		Cyclodium heterodon	(Schrad.) Moore		1993	10	22	Thomas, W; Carvalho, AM de	10135				Sylvestre, L	2002			Southern America	Prado	Extremo Sul, Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at km 18 east of Itamaraju on road to Prado, 8 km from entrance	-39.183333	-17.266667													<nO>in forest. 1,5 m tall. Arching leaves.; Tabuleiro</nO>	ALCB001642																				
2023-05-17T15:29:51	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	030933	Plantae	Dicotyledon			Malpighiaceae	Byrsonima	crispa		Byrsonima crispa	Adv. Juss.		1994	04	07	Jardim, JG; Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Moura Delphim, CF	398				Anderson, WR	1994			Southern America	Porto Seguro	Extremo Sul, Reserva da Brasil Holanda de industrias S/A. Entrada no Km 22 da rodovia Eunápolis - Porto Seguro, ca de 9,5 Km da entrada	-39.133333	-16.383333													<nO>ca de 10m de altura. Folhas verde brilhantes na face superior e face inferior mais clara. Inflorescência com pedunculos esverdeados e flores amarelas vistosas. Frutos imaturos verdes.; Mata higrófila sul baiana.</nO>	ALCB039548																				
2023-05-17T15:24:31	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	027017	Plantae	Dicotyledon			Asteraceae	Mikania	duckei		Mikania duckei	G.M.Barroso		1994			Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG	4500				Gandara, A	2017	09	12	Southern America	Porto Seguro	Extremo Sul, Reserva do Brasil Holanda de Ind. S/A. Entrada no Km no Km 22 da Rod. Eunapólis. Ca. de 9 Km na entrada	-39.325278	-16.4625													<nO>Folhas discolores com face inferior verde ferrugínea. Flores cremes.</nO>																					
2023-05-17T15:29:23	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	028376	Plantae	Dicotyledon			Lauraceae	Ocotea	cernua		Ocotea cernua	(Nees) Mez		1994	04	06	Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG	4495				Werff, H van der	1994			Southern America	Porto Seguro	Extremo Sul, Reserva da Brasil Holanda de Ind. S/A. Entrada no Km 22 da Rod. Eunápolis/P. Seguro, ca. 9,5 Km na entrada	-39.325278	-16.4625													<nO>ca. 5m de altura. Folhas leve discolores. Frutos imaturos verdes. Forte cheiro de limão no lenho.; Higrófila Sul Baiana. Mata perturbada.</nO>	ALCB003097																				
2023-05-17T15:33:04	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB		Plantae	Dicotyledon			Rubiaceae	Palicourea	blanchetiana		Palicourea blanchetiana	Schltdl.		1994	04	06	Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG	4491				Taylor, CM	1998			Southern America	Porto Seguro	Extremo Sul, Reserva da brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/Porto Seguro. ca. 9,5 km na entrada	-39.325278	-16.4625													<nO>ca. 3 m de alt. Folhas discolores, face inferior mais clara. Inflorescência com pedunculo vermelho; flores com corola amarelo-pálido.; mata perturbada.</nO>																					
2023-05-17T15:27:09	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	27604	Plantae	Dicotyledon			Euphorbiaceae	Pausandra	morisiana		Pausandra morisiana	(Casar.) Radlk.		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	s/n				Santos, TR	1994	08		Southern America	Prado	Extremo Sul, Reserva Florestal da Brasil de Holanda Industriais S.A.; the entrance at km 18 esat of itamaraju on road to Prado, 8 km from entrance	-39.333333	-17.183333													<nO>Ca. 2 m de altura. Leaves lustrous green, pale green beneath; inflorescences and buds pale green.; Southern Bahian moist forest. 'Tabuleiro'.</nO>	ALCB054513																				
2023-05-17T15:35:39	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	027110	Plantae	Monocotyledon			Araceae	Philodendron	pedatum		Philodendron pedatum	(Hock.) Ku		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, S	10154								Southern America	Prado	Extremo Sul, Reserva Florestal da Brasil de Holanda Indústrias S.S.; the entrance an Km 18 east of Itamaraju on road to Prado, 8 Km from entrance.	-39.333333	-17.183333													<nO>vine, leaves dark green above, paler beneath; petiole pale green and longitudinally striate-rugulose; spathe pale green to cream.</nO>	ALCB004847																				
2023-05-17T15:32:18	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	50014	Plantae	Dicotyledon			Piperaceae	Piper	divaricatum		Piper divaricatum	G.Mey.		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	10091				Dias, CM	2000	02		Southern America	Prado	Extremo Sul, Reserva Florestal da Brasil de Holanda Industrias S.A. The entrance at km 18 east of Itamaraju on road to Prado, 8 km from entrance	-39.333333	-17.183333													<nO>2,0 m. Leaves dark green above, whitish-green beneath; spikes green; possibly equal to colection 10088 & 10090.; Southern Bahian moist forest.</nO>	ALCB002574																				
2023-05-17T15:34:10	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	026468	Plantae	Dicotyledon			Urticaceae	Pourouma	velutina		Pourouma velutina	Mart. ex Miq.		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	10159				et al.; Berg, CC	1994			Southern America	Prado	Extremo Sul, Reserva Florestal do Brasil de Holanda Industrias S.A.; the entrace at km 18 east of Itamaraju on road to Prado, 8 km from entrance	-39.333333	-17.183333													<nO>17m. Leaves deep green and scabrous above, pale green beneath. Fruit green.; Tabuleiro.</nO>	ALCB035572																				
2023-05-17T15:28:08	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	030849	Plantae	Dicotyledon			Fabaceae	Inga	thibaudiana		Inga thibaudiana	DC.		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	s/n				Lima, CT de	1994	05		Southern America	Prado	Extremo Sul, Reserva Florestal do Brasil da Holanda Indústrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 Km from entrance.	-39.333333	0													<nO>10,0 m. Leaves lustrous green above, pale green beneath. Inflorescence, calyx and corolla pale green; filaments white. Fruit pale greenish to brown.</nO>	ALCB023335																				
2023-05-17T15:33:21	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB		Plantae	Dicotyledon			Rutaceae	Galipea	simplicifolia		Galipea simplicifolia	(Nees & Mart.) Engl.		1994	04	07	Jardim, JG; Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Moura Delphim, CF	415				Pirani, JR	1994			Southern America	Porto Seguro	Extremo Sul, Reserva da Brasil Holanda de Indústrias S/A. Entrada no Km 22 da Rod. Eunápolis /Porto Seguro. Ca. 9,5 Km na entrada	-39.325278	-16.4625													<nO>Arbusto com ca. 3m de altura. Folhas verdes brilhantes na face superior e face inferior mais clara. Flores brancas e cálice esverdeado. Assemelha-se a coleta nº 403.; Mata secundária, perturbada.</nO>																					
2023-05-17T15:31:10	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	034905	Plantae	Dicotyledon			Moraceae	Helicostylis	tomentosa		Helicostylis tomentosa	(Poepp. & Endl.) Rusby		1994	04	06	Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG	4487				et al.; Berg, CC	1996			Southern America	Porto Seguro	Extremo Sul, Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunápolis/ P.Seguro. Ca. 9,5 km na entrada	-39.325278	-16.4625													<nO>Ca. de 15m. Folhas discolores com face inferior verde-ferrugínea. Inflorescências verdes, algo ferrugíneas.; Mata perturbada.</nO>	ALCB035334																				
2023-05-17T15:25:21	PreservedSpecimen	Brasil	Bahia	UFBA	ALCB	64474	Plantae	Dicotyledon			Boraginaceae	Heliotropium	funkiae		Heliotropium funkiae	Feuillet		1993	10	22	Thomas, W; Carvalho, AM de; Amorim, AMA; Jardim, JG; Sant'Ana, SC de	s/n				James, SM	1994			Southern America	Prado	Reserva Florestal do Brasil de Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8Km from entrance.	-39.333333	-17.183333													<nO>Scandent, leaves bright green; corollas white.; Southern Bahian moist forest. 'Tabuleiro'.</nO>																					
2024-05-05T16:50:48	PreservedSpecimen	Brasil		NBC	NL-BOTANY	WAG.1619224	Plantae				Apocynaceae	Rauvolfia	grandiflora		Rauvolfia grandiflora	Mart. ex A.DC.		1993	10	22	Thomas WW; et al.	Thomas, WW; et al. 10116								Southern America		Bahia: Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrace at Km 18 east of Itamaraju on road to Prado, 8 km from entrace. Southern Bahian moist forest. 'Tabuleiro'.	-39.333333	-17.183333														NL-WAG1619224 WAG1619224																				
2024-05-05T16:50:48	PreservedSpecimen	Brasil		NBC	NL-BOTANY	U.1433832	Plantae				Myrsinaceae	Myrsine			Myrsine	L.		1994	04	06	Carvalho AMV de; Amorim AM; Sant'Ana SC da; Jardim JG	Carvalho, AMV de; Amorim, AM; Sant'Ana, SC da; Jardim, JG 4444								Southern America		Bahia. Munic. de Porto Seguro. Reserva da Brasil Holanda de Ind. S/A. Estrada no Km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5km da entrada.	-39.325278	-16.4625														NL-U1433832 U1433832																				
2024-05-05T16:50:48	PreservedSpecimen	Brasil		NBC	NL-BOTANY	U.1095331	Plantae				Apocynaceae	Tabernaemontana	salzmannii		Tabernaemontana salzmannii	A.DC.		1993	10	22	Thomas WW; et al.	Thomas, WW; et al. 10126								Southern America		Bahia: Mun. Prado. Reserva Florestral da Brasil de Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance. Southern Bahian moist forest.	-39.333333	-17.183333														NL-U1095331 U1095331																				
2024-08-23T15:01:00	PreservedSpecimen	Brasil	Bahia	MO	MO	3324003	Plantae											1993	10	22	W. Wayt Thomas	10087				P. Acevedo-R.	1999			South America		Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance. Southern Bahian moist forest. ''Tabuleiro''.	-39.33333	-17.18333																																		
2008-05-27T22:02:00	PreservedSpecimen	Brasil	Bahia	MO	MO	2912612	Plantae				Fabaceae	Inga	thibaudiana		Inga thibaudiana	DC.		1993	10	22	W. Wayt Thomas	10120				H.C. de Lima	1994			South America		Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 8 km from entrance. Southern Bahian moist forest. ''Tabuleiro.''.	-39.33333	-17.18333														MO0100499607																				
2012-04-26T05:08:00	PreservedSpecimen	Brasil	Bahia	MO	MO	3188017	Plantae				Myrtaceae	Eugenia			Eugenia	L.		1994	4	6	André M. de Carvalho	4488								South America		Muic. de Porto Seguro. Reserva d Brasil Holanda de Ind. S/A. Entrada no Km 22 da Rod. Eunapólis/P. Seguro Ca. 9.5 Km na entrada. Mata Higrófila Sul Baiana. Mata perturbada.	-39.32527	-16.4625																																		
2012-04-26T05:08:00	PreservedSpecimen	Brasil	Bahia	MO	MO	3183475	Plantae				Myrtaceae	Eugenia			Eugenia	L.		1994	4	6	André M. de Carvalho	4488				B.K. Hoslt	1994			South America		Munic. de Porto Seguro. Reserva da Brasil Holand ade Ind. S/A. Entrada no km 22 da Rod. Eunapolis p> Seguro ca. 9.5 km na entrada. Mata Higrofila Sul baiana. mata perturbada.	-39.32527	-16.4625																																		
2008-05-27T22:02:00	PreservedSpecimen	Brasil	Bahia	MO	MO	3229074	Plantae				Fabaceae	Bauhinia	cheilantha		Bauhinia cheilantha	(Bong.) Steud.		1994	4	7	J. Jardim	400				Barneby	1994			South America		Mun. de Porto Seguro. Reserva da Brasil Holanda de Industrias S/A Entrada no km 22 da Rod. Eunapolis ca, 9.5 km da entrada Mata higrofila sul Baiana. Mata perturbada.	-39.51666	-16.4625														MO0100421498																				
2008-05-27T22:02:00	PreservedSpecimen	Brasil		MO	MO	2967018	Plantae				Solanaceae	Solanum	campaniforme		Solanum campaniforme	Roem. & Schult.					Carvalho	4461								South America		Mun. de Porto Seguro. Reserva da Brasil Holanda de Ind. S/A. Entrada no km 22 da Rod. Eunapolis/ P. Seguro. Ca. 9.5 km na entrada. Mata Higrofila sul Baiana. Mata pertubada	-39.32527	-16.4625														MO0100446285																				
2008-05-27T22:02:00	PreservedSpecimen	Brasil	Bahia	MO	MO	2869770	Plantae				Heliotropiaceae	Tournefortia	villosa		Tournefortia villosa	Salzm. ex DC.		1993	10	22	W. Wayt Thomas	10109				J. Miller	1994			South America		Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A. ; the entrance at km 18 east of Itamaraju on road to Prado, 8km frrom entrance. Southern Bahian moist forest. "Tabuleiro'	-39.33333	-17.18333														MO0100388377																				
2014-11-04T22:04:00	PreservedSpecimen	Brasil		MO	MO	2846887	Plantae				Solanaceae	Solanum	rupincola		Solanum rupincola	Mart.		1994	4	6	A.M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim	4441				M. Nee	1995			South America		Munic. de Porto Seguro. Reserva de Brasil Holanda de INd. S/A. Estrada no Km 22 da Rod. Eunapólis/P. Seguro. Ca. 9.5 km da entrada. MATA HIGRÓFILA SUL BRIANA. Mata perturbada.	-39.32527	-16.4625														MO0100449471																				
